course_title,course_link
Certificate in French Language From Zero to Pro - CPD Certified,https://www.reed.co.uk/courses/certificate-in-french-language-from-zero-to-pro-cpd-certified/492587#/courses/discount?pageno=65
Diploma in Artificial Intelligence for Business Leaders with ChatGPT - CPD Certified,https://www.reed.co.uk/courses/diploma-in-artificial-intelligence-for-business-leaders-with-chatgpt-cpd-certified/492609#/courses/discount?pageno=65
Paediatric First Aid Course,https://www.reed.co.uk/courses/paediatric-first-aid-course/492618#/courses/discount?pageno=65
Artificial Intelligence for Business - Master Online,https://www.reed.co.uk/courses/artificial-intelligence-for-business-master-online/492731#/courses/discount?pageno=65
Level 3 Health and Safety,https://www.reed.co.uk/courses/level-3-health-and-safety/492757#/courses/discount?pageno=65
Microsoft PowerPoint: from ZERO to ADVANCED,https://www.reed.co.uk/courses/microsoft-powerpoint-from-zero-to-advanced/492881#/courses/discount?pageno=65
Basic First Aid Training Course,https://www.reed.co.uk/courses/basic-first-aid-training-course/493085#/courses/discount?pageno=65
Basic Diploma in French Language - CPD Accredited,https://www.reed.co.uk/courses/basic-diploma-in-french-language-cpd-accredited/493125#/courses/discount?pageno=65
AAT Level 2 Certificate in Accounting with guaranteed work experience,https://www.reed.co.uk/courses/aat-level-2-certificate-in-accounting-with-guaranteed-work-experience/493208#/courses/discount?pageno=65
AAT Levels 2 & 3 in Accounting with guaranteed work experience,https://www.reed.co.uk/courses/aat-levels-2-3-in-accounting-with-guaranteed-work-experience/493211#/courses/discount?pageno=65
"AAT Level 2, 3, & 4 in Accounting with guaranteed work experience",https://www.reed.co.uk/courses/aat-level-2-3-4-in-accounting-with-guaranteed-work-experience/493212#/courses/discount?pageno=65
"Customer Service, Effective Communication Skills & Customer Relationship Management (CRM)",https://www.reed.co.uk/courses/customer-service-effective-communication-skills-customer-relationship-management-crm/493373#/courses/discount?pageno=65
"AML, KYC, CDD for Financial Investigator & Business Managers",https://www.reed.co.uk/courses/aml-kyc-cdd-for-financial-investigator-business-managers/493437#/courses/discount?pageno=65
Facilities Management Level 7 with Project Management & Construction Management,https://www.reed.co.uk/courses/facilities-management-level-7-with-project-management-construction-management/493581#/courses/discount?pageno=65
"Safeguarding Children Level 3 Designated Lead DSL, Child Protection & Child Safeguarding",https://www.reed.co.uk/courses/safeguarding-children-level-3-designated-lead-dsl-child-protection-child-safeguarding/493848#/courses/discount?pageno=65
Dog First Aid and CPR with Dog Training & Animal Care Diploma - CPD Accredited,https://www.reed.co.uk/courses/dog-first-aid-and-cpr-with-dog-training-animal-care-diploma-cpd-accredited/493854#/courses/discount?pageno=65
"Certificate in Graphic Design with Canva, Adobe Firefly, Figma & Google Earth Studio",https://www.reed.co.uk/courses/certificate-in-graphic-design-with-canva-adobe-firefly-figma-google-earth-studio/493883#/courses/discount?pageno=65
Youtube: Building an AI-Driven Faceless YouTube Channel for Business,https://www.reed.co.uk/courses/youtube-building-an-ai-driven-faceless-youtube-channel-for-business/493981#/courses/discount?pageno=65
Understanding Autism Level 3,https://www.reed.co.uk/courses/understanding-autism-level-3/493987#/courses/discount?pageno=65
Dog Grooming and First Aid for Canines,https://www.reed.co.uk/courses/dog-grooming-and-first-aid-for-canines/494040#/courses/discount?pageno=65
Level 2 Certificate in Understanding Coding - CPD Accredited,https://www.reed.co.uk/courses/level-2-certificate-in-understanding-coding-cpd-accredited/494064#/courses/discount?pageno=65
Business English: Writing Emails & Basic Meeting English,https://www.reed.co.uk/courses/business-english-writing-emails-basic-meeting-english/494305#/courses/discount?pageno=65
Functional Skills English Level 2 with Business Writing & English Idioms Masterclass,https://www.reed.co.uk/courses/functional-skills-english-level-2-with-business-writing-english-idioms-masterclass/494518#/courses/discount?pageno=65
Leadership and Management,https://www.reed.co.uk/courses/leadership-and-management/494972#/courses/discount?pageno=65
"Level 7 Diploma in Fire Safety Management with RIDDOR, COSHH, Health and Safety at Work",https://www.reed.co.uk/courses/level-7-diploma-in-fire-safety-management-with-riddor-coshh-health-and-safety-at-work/495178#/courses/discount?pageno=66
CIPD Level 3 Foundation Certificate in People Practice with guaranteed work experience,https://www.reed.co.uk/courses/cipd-level-3-foundation-certificate-in-people-practice-with-guaranteed-work-experience/495228#/courses/discount?pageno=66
Customer Service Diploma Level 2 & 3 & Customer Relationship Management (CRM),https://www.reed.co.uk/courses/customer-service-diploma-level-2-3-customer-relationship-management-crm/496765#/courses/discount?pageno=66
Child Psychology & Counselling Level 7 Advanced Diploma,https://www.reed.co.uk/courses/child-psychology-counselling-level-7-advanced-diploma/497145#/courses/discount?pageno=66
"Level 5 Mental Health & First Aid at Work, Mental Health First Aid, Health and Safety",https://www.reed.co.uk/courses/level-5-mental-health-first-aid-at-work-mental-health-first-aid-health-and-safety/497268#/courses/discount?pageno=66
"Level 4 Teaching Assistant, SEN Teaching Assistant, Child Care & EYFS Teaching Assistant",https://www.reed.co.uk/courses/level-4-teaching-assistant-sen-teaching-assistant-child-care-eyfs-teaching-assistant/497681#/courses/discount?pageno=66
CIPD Level 5 Associate Diploma in People Management with Work Experience,https://www.reed.co.uk/courses/cipd-level-5-associate-diploma-in-people-management-with-work-experience/497689#/courses/discount?pageno=66
"Audio Typing & Touch Typing with Minute Taking, Virtual Assistant & Medical Transcription",https://www.reed.co.uk/courses/audio-typing-touch-typing-with-minute-taking-virtual-assistant-medical-transcription/497733#/courses/discount?pageno=66
"Traffic Marshall:Construction Safety, Risk Assessment, Manual Handling, Driving instructor",https://www.reed.co.uk/courses/traffic-marshallconstruction-safety-risk-assessment-manual-handling-driving-instructor/497742#/courses/discount?pageno=66
"Thai Cooking (Theory, Technique and Recipe)",https://www.reed.co.uk/courses/thai-cooking-theory-technique-and-recipe/497901#/courses/discount?pageno=66
School Administrator Interview Preparation,https://www.reed.co.uk/courses/school-administrator-interview-preparation/498010#/courses/discount?pageno=66
Mobile Phone Repairing Online Training Course,https://www.reed.co.uk/courses/mobile-phone-repairing-online-training-course/498017#/courses/discount?pageno=66
Safeguarding Children Level 1,https://www.reed.co.uk/courses/safeguarding-children-level-1/498115#/courses/discount?pageno=66
Diploma in Life Coaching & Mentoring,https://www.reed.co.uk/courses/diploma-in-life-coaching-mentoring/498192#/courses/discount?pageno=66
Level 3 Diploma in Health & Social Care with Care Certificate & Nursing,https://www.reed.co.uk/courses/level-3-diploma-in-health-social-care-with-care-certificate-nursing/498321#/courses/discount?pageno=66
Construction Health and Safety Training Level 5,https://www.reed.co.uk/courses/construction-health-and-safety-training-level-5/498500#/courses/discount?pageno=66
"Level 7 Aesthetics Diploma, Massage Therapy, Facial Skin Care Treatment, Beauty Therapy",https://www.reed.co.uk/courses/level-7-aesthetics-diploma-massage-therapy-facial-skin-care-treatment-beauty-therapy/498580#/courses/discount?pageno=66
Team Leader in Health Care,https://www.reed.co.uk/courses/team-leader-in-health-care/498939#/courses/discount?pageno=66
Functional Skills Maths Level 2 & Functional Skills English Level 2,https://www.reed.co.uk/courses/functional-skills-maths-level-2-functional-skills-english-level-2/498942#/courses/discount?pageno=66
Health Care & Risk Assessment,https://www.reed.co.uk/courses/health-care-risk-assessment/498951#/courses/discount?pageno=66
Infection Control & Medicine Handling,https://www.reed.co.uk/courses/infection-control-medicine-handling/498989#/courses/discount?pageno=66
Train the Trainer with Leadership & Management - CPD Certified Diploma,https://www.reed.co.uk/courses/train-the-trainer-with-leadership-management-cpd-certified-diploma/499150#/courses/discount?pageno=66
Level 3 Advanced Diploma of Life Coaching & Mentoring (Online) - CPD Certified,https://www.reed.co.uk/courses/level-3-advanced-diploma-of-life-coaching-mentoring-online-cpd-certified/499410#/courses/discount?pageno=66
"Paediatric First Aid: CPR, Oxygen First Aid, Child Care & Nutrition",https://www.reed.co.uk/courses/paediatric-first-aid-cpr-oxygen-first-aid-child-care-nutrition/499481#/courses/discount?pageno=66
Level 2 Diploma in Food Hygiene and Safety for Catering,https://www.reed.co.uk/courses/level-2-diploma-in-food-hygiene-and-safety-for-catering/499776#/courses/discount?pageno=66
"Microsoft Office Skills Mastery (CPD Accredited): Excel, Word, Access & Data Analysis",https://www.reed.co.uk/courses/microsoft-office-skills-mastery-cpd-accredited-excel-word-access-data-analysis/499786#/courses/discount?pageno=67
Working at Height Training Level 3,https://www.reed.co.uk/courses/working-at-height-training-level-3/499788#/courses/discount?pageno=67
Counselling & Cognitive Behavioural Therapy (CBT) and Level 3 Diploma in Mental Health,https://www.reed.co.uk/courses/counselling-cognitive-behavioural-therapy-cbt-and-level-3-diploma-in-mental-health/499912#/courses/discount?pageno=67
"First Aid : First Aid at Work + Paediatric First Aid, Sports First Aid & Health and Safety",https://www.reed.co.uk/courses/first-aid--first-aid-at-work--paediatric-first-aid-sports-first-aid-health-and-safety/500192#/courses/discount?pageno=67
Level 7 Diploma in Mental Health First Aid with Life Coaching + Coaching and Mentoring,https://www.reed.co.uk/courses/level-7-diploma-in-mental-health-first-aid-with-life-coaching--coaching-and-mentoring/500194#/courses/discount?pageno=67
Level 3 Health and Safety : Cat A Asbestos Training Course,https://www.reed.co.uk/courses/level-3-health-and-safety--cat-a-asbestos-training-course/500342#/courses/discount?pageno=67
Level 3 Health and Safety : DSEAR(Dangerous Substances),https://www.reed.co.uk/courses/level-3-health-and-safety--dseardangerous-substances/500370#/courses/discount?pageno=67
Food Hygiene and Safety : COSHH Training For Cleaners,https://www.reed.co.uk/courses/food-hygiene-and-safety--coshh-training-for-cleaners/500377#/courses/discount?pageno=67
Customer Service + KYC & AML with Customer Relationship Management (CRM) Diploma,https://www.reed.co.uk/courses/customer-service--kyc-aml-with-customer-relationship-management-crm-diploma/500385#/courses/discount?pageno=67
CMI Level 7 Certificate in Management & Leadership Practice,https://www.reed.co.uk/courses/cmi-level-7-certificate-in-management-leadership-practice/500505#/courses/discount?pageno=67
"Certified Manual Handling, Working at Height & Confined Space Safety Training",https://www.reed.co.uk/courses/certified-manual-handling-working-at-height-confined-space-safety-training/500647#/courses/discount?pageno=67
"Dog First Aid, Dog Care, Dog Grooming & Dog Nutrition with Dog Training & Animal Care",https://www.reed.co.uk/courses/dog-first-aid-dog-care-dog-grooming-dog-nutrition-with-dog-training-animal-care/500764#/courses/discount?pageno=67
Fire Warden Training Course,https://www.reed.co.uk/courses/fire-warden-training-course/500840#/courses/discount?pageno=67
Advanced Diploma in Palliative and End-of-Life Care - CPD Accredited,https://www.reed.co.uk/courses/advanced-diploma-in-palliative-and-end-of-life-care-cpd-accredited/500854#/courses/discount?pageno=67
Project Management Courses for Beginners,https://www.reed.co.uk/courses/project-management-courses-for-beginners/500875#/courses/discount?pageno=67
"Level 1, 2 & 3 Diploma in Food Hygiene and Safety for Catering with HACCP & Food Allergen",https://www.reed.co.uk/courses/level-1-2-3-diploma-in-food-hygiene-and-safety-for-catering-with-haccp-food-allergen/500940#/courses/discount?pageno=67
COSHH - Control of Substances Hazardous to Health,https://www.reed.co.uk/courses/coshh-control-of-substances-hazardous-to-health/500959#/courses/discount?pageno=67
"Level 1, 2 & 3 Diploma in Food Hygiene and Safety with HACCP & Food Allergen",https://www.reed.co.uk/courses/level-1-2-3-diploma-in-food-hygiene-and-safety-with-haccp-food-allergen/501134#/courses/discount?pageno=67
Level 4 Food Safety Management & HACCP: Best Practices for Professionals,https://www.reed.co.uk/courses/level-4-food-safety-management-haccp-best-practices-for-professionals/501144#/courses/discount?pageno=67
Food Hygiene and Safety Level 2 for Catering Management,https://www.reed.co.uk/courses/food-hygiene-and-safety-level-2-for-catering-management/501396#/courses/discount?pageno=67
